"Date","Close","1DayPercentMove","2DayPercentMove","3DayPercentMove","4DayPercentMove","5DayPercentMove","6DayPercentMove","7DayPercentMove","8DayPercentMove","9DayPercentMove","10DayPercentMove","11DayPercentMove","12DayPercentMove","13DayPercentMove","14DayPercentMove","15DayPercentMove","16DayPercentMove","17DayPercentMove","18DayPercentMove","19DayPercentMove","20DayPercentMove","50DayPercentMove","100DayPercentMove","200DayPercentMove","10DayAutoCor","20DayAutoCor","50DayAutoCor","100DayAutoCor","1DayATR","2DayATR","5DayATR","10DayATR","20DayATR","50DayATR","100DayATR","1DayMAD","2DayMAD","3DayMAD","5DayMAD","10DayMAD","20DayMAD","50DayMAD","100DayMAD","200DayMAD","20DayMA","50DayMA","100DayMA","20DayDMA","50DayDMA","100DayDMA"
2003-01-16,916.5,-0.4886,-1.372,-1.079,-1.079,-0.8921,0.7143,-0.7848,-1.079,0.7143,0.9917,4.266,4.444,5.133,2.891,2.804,2.174,2.833,3.442,2.718,1.523,0.9917,-2.604,-18.91,-0.5754,-0.5644,0.8589,0.8489,16.125,19.25,28,38.5,69.375,138.25,277,0.572,1.448,1.732,1.24,1.936,3.386,8.128,14.42,12.574,904.9625,907.71,888.6,1.2749,0.9684,3.1398
2003-01-15,921,-0.8878,-0.5936,-0.5936,-0.4055,1.209,-0.2977,-0.5936,1.209,1.488,4.778,4.957,5.65,3.396,3.309,2.676,3.338,3.95,3.222,2.022,1.181,2.504,-4.162,-19.07,-0.201,-0.4282,0.848,0.8471,14.125,19.625,39,49.25,69.375,141.125,282.625,0.536,1.93,2.05,1.614,2.928,3.602,8.148,13.998,12.634,904.275,907.53,888.845,1.8495,1.4842,3.6176
2003-01-14,929.25,0.2968,0.2968,0.4866,2.115,0.5954,0.2968,2.115,2.397,5.717,5.897,6.596,4.322,4.234,3.595,4.264,4.882,4.147,2.936,2.087,4.704,4.941,-2.415,-18.81,-0.2961,-0.5255,0.7835,0.772,13.625,20.75,46.625,56,68.625,143,286.375,0.558,1.688,1.966,2.764,3.194,3.942,7.99,13.91,12.49,903.7375,907.08,889.245,2.823,2.4441,4.4988
2003-01-13,926.5,0,0.1892,1.813,0.2977,0,1.813,2.094,5.404,5.584,6.28,4.013,3.926,3.289,3.955,4.571,3.839,2.631,1.785,4.394,2.716,4.13,-1.41,-19.38,-0.3843,-0.019,0.8444,0.7248,17.125,21.625,46.625,54.875,71.5,143,288.875,0.748,2.064,1.752,2.526,2.93,3.696,8.038,14.05,12.624,901.65,906.205,889.475,2.7561,2.2396,4.1626
2003-01-10,926.5,0.1892,1.813,0.2977,0,1.813,2.094,5.404,5.584,6.28,4.013,3.926,3.289,3.955,4.571,3.839,2.631,1.785,4.394,2.716,2.688,5.105,-2.371,-19.08,-0.0494,-0.2487,0.8261,0.7467,19.25,24.125,36,48.625,75,143,292.25,1.242,1.784,1.82,1.214,1.68,2.892,8.008,13.906,12.694,900.425,905.47,889.6075,2.8959,2.3226,4.1471
2003-01-09,924.75,1.621,0.1082,-0.1889,1.621,1.901,5.205,5.385,6.08,3.817,3.73,3.094,3.759,4.374,3.642,2.437,1.593,4.197,2.522,2.494,2.522,3.701,-0.3502,-19.02,-0.3556,0.2059,0.8509,0.6746,18.5,24.5,35.75,47.875,74.25,144,292.25,1.618,2.204,1.758,1.168,2.56,3.742,7.89,14.692,12.832,899.2125,904.57,889.8325,2.84,2.2309,3.9241
2003-01-08,910,-1.489,-1.781,0,0.2755,3.527,3.704,4.388,2.161,2.075,1.449,2.104,2.709,1.989,0.8031,-0.02746,2.535,0.8869,0.859,0.8869,2.305,1.252,-2.203,-19.86,-0.5326,-0.0433,0.8958,0.7125,14.125,26.5,42.125,47.875,74.25,144,292.25,1.994,1.458,1.702,1.694,1.95,3.782,8.252,14.932,13.1,898.075,903.91,889.865,1.3278,0.6737,2.2627
2003-01-07,923.75,-0.2968,1.511,1.791,5.091,5.271,5.965,3.705,3.617,2.982,3.647,4.261,3.53,2.326,1.483,4.085,2.411,2.383,2.411,3.85,1.094,4.912,0.6264,-19.64,-0.0772,-0.0031,0.8363,0.6681,19.75,28,48.875,50.75,74.25,144,292.25,1.942,1.828,1.636,2.25,3.35,5.964,8.446,14.662,12.444,897.05,903.685,890.07,2.9764,2.2204,3.784
2003-01-06,926.5,1.813,2.094,5.404,5.584,6.28,4.013,3.926,3.289,3.955,4.571,3.839,2.631,1.785,4.394,2.716,2.688,2.716,4.16,1.395,1.981,3.145,4.66,-19.63,-0.3572,-0.3086,0.7951,0.6834,18.375,35.75,47.75,50.75,74.25,144,293.375,1.812,1.332,1.42,2.146,3.628,6.536,9.028,15.05,12.236,896.55,902.82,890.0125,3.3406,2.6229,4.0997
2003-01-03,910,0.2755,3.527,3.704,4.388,2.161,2.075,1.449,2.104,2.709,1.989,0.8031,-0.02746,2.535,0.8869,0.859,0.8869,2.305,-0.4104,0.1651,-0.9793,2.075,0.831,-21.02,-0.891,-0.2451,0.832,0.7202,18.125,20.875,35.875,41.75,71.625,144,293.375,1.602,1.374,1.526,1.024,2.918,5.192,9.138,15.044,12.77,895.65,902.255,889.6,1.6022,0.8584,2.2932
2003-01-02,907.5,3.242,3.419,4.101,1.88,1.795,1.171,1.823,2.427,1.709,0.5262,-0.3021,2.254,0.6098,0.5819,0.6098,2.024,-0.684,-0.1101,-1.251,-1.759,0.9736,-0.02754,-22.72,-0.5201,-0.1303,0.8377,0.6242,20.125,32.125,35.375,41.25,71.625,144,301.5,1.146,0.91,1.544,1.1,2.756,5.816,9.096,14.684,11.858,896.1,901.885,889.525,1.2722,0.6226,2.0207
2002-12-31,879,0.1709,0.8317,-1.319,-1.402,-2.007,-1.374,-0.7901,-1.485,-2.631,-3.433,-0.9577,-2.55,-2.577,-2.55,-1.18,-3.803,-3.247,-4.353,-4.844,-6.014,-0.4812,-2.953,-24.7,0.1563,-0.1308,0.8608,0.6828,12.75,22.75,33.75,49,78.25,144,302.625,0.646,1.156,1.076,1.904,3.464,5.27,9.642,15.112,12.38,896.9125,901.71,889.5275,-1.9971,-2.5185,-1.1835
2002-12-30,877.5,0.6596,-1.487,-1.57,-2.174,-1.543,-0.9594,-1.653,-2.797,-3.598,-1.127,-2.716,-2.743,-2.716,-1.349,-3.967,-3.412,-4.516,-5.007,-6.175,-6.25,-0.1706,0.1712,-24.27,0.0795,-0.0545,0.7941,0.6846,16.375,20,33.25,55.625,79.25,144.125,302.625,0.646,0.66,1.606,2.212,3.24,4.83,9.804,15.494,12.132,899.725,901.795,889.795,-2.4702,-2.6941,-1.3818
2002-12-27,871.75,-2.133,-2.215,-2.815,-2.188,-1.608,-2.298,-3.434,-4.23,-1.775,-3.354,-3.38,-3.354,-1.996,-4.596,-4.045,-5.142,-5.629,-6.79,-6.864,-7.063,1.102,1.248,-24.39,-0.0164,-0.1781,0.7701,0.652,18.875,22,32.125,53.625,77.375,145.25,302.625,0.578,1.036,1.538,2.114,2.97,4.902,9.888,15.95,12.246,902.65,901.825,889.78,-3.4233,-3.3349,-2.0263
2002-12-26,890.75,-0.08413,-0.6968,-0.0561,0.5361,-0.1681,-1.329,-2.142,0.3662,-1.247,-1.275,-1.247,0.1405,-2.517,-1.954,-3.074,-3.572,-4.758,-4.834,-5.037,-2.276,0.9063,6.805,-22.84,0.3145,0.2596,0.6644,0.5858,13.75,17.5,27.75,49.375,71.375,149.25,302.625,0.42,0.69,1.394,1.168,1.34,4.174,9.596,15.79,11.822,905.9625,901.635,889.6725,-1.6792,-1.2073,0.1211
2002-12-24,891.5,-0.6132,0.02805,0.6208,-0.08406,-1.246,-2.06,0.4507,-1.164,-1.192,-1.164,0.2248,-2.435,-1.871,-2.992,-3.491,-4.678,-4.754,-4.957,-2.194,-4.114,5.942,3.064,-23.59,-0.0143,-0.3266,0.7679,0.5786,10.875,20.5,27.75,49.375,73.5,156.25,302.625,0.558,0.868,1.394,1.686,2.592,4.802,10.112,15.032,11.722,907,901.475,889.105,-1.7089,-1.1065,0.2694
2002-12-23,897,0.6452,1.242,0.5324,-0.6369,-1.456,1.07,-0.5543,-0.5819,-0.5543,0.8432,-1.833,-1.266,-2.394,-2.896,-4.09,-4.167,-4.371,-1.591,-3.522,-3.419,6.977,1.471,-23.09,-0.1782,-0.2792,0.7796,0.6409,11.25,23.25,29.375,49.25,73.5,163.25,302.625,0.596,0.858,1.336,1.908,2.37,4.308,10.14,14.792,11.68,908.9125,900.475,888.84,-1.3106,-0.3859,0.9181
2002-12-20,891.25,0.5926,-0.1121,-1.274,-2.087,0.4225,-1.192,-1.219,-1.192,0.1967,-2.462,-1.899,-3.02,-3.518,-4.705,-4.781,-4.984,-2.222,-4.141,-4.038,-4.73,10.99,-2.222,-23.42,0.6013,-0.1691,0.7671,0.665,19.875,27,31.5,50.75,73.125,177.375,302.625,0.736,1.162,1.37,2.444,3.392,4.256,10.284,14.416,11.224,910.5,899.305,888.71,-2.1142,-0.8957,0.2858
2002-12-19,886,-0.7005,-1.855,-2.664,-0.169,-1.774,-1.801,-1.774,-0.3935,-3.037,-2.477,-3.591,-4.087,-5.266,-5.342,-5.544,-2.798,-4.706,-4.603,-5.291,-3.565,13.92,-2.153,-23.57,0.3137,-0.4095,0.7391,0.7145,23,27.75,30.625,44,68,189.75,302.625,0.822,1.348,1.308,1.794,3.938,3.95,10.846,15.112,11.258,912.7125,897.54,888.9125,-2.9267,-1.2857,-0.3276
2002-12-18,892.25,-1.163,-1.978,0.5352,-1.081,-1.108,-1.081,0.3092,-2.353,-1.789,-2.911,-3.41,-4.598,-4.674,-4.877,-2.112,-4.033,-3.93,-4.623,-2.884,-0.6403,11.39,-0.1678,-23.25,0.2995,-0.4696,0.7421,0.7076,13.875,25.75,32,51.375,65.125,187.75,302.625,0.606,1.268,1.8,0.984,3.236,4.196,10.442,15.302,11.394,914.35,895.375,889.1075,-2.417,-0.349,0.3534
2002-12-17,902.75,-0.824,1.718,0.08315,0.05542,0.08315,1.49,-1.204,-0.6329,-1.768,-2.273,-3.475,-3.552,-3.758,-0.96,-2.904,-2.8,-3.501,-1.742,0.529,0.3056,14.49,5.739,-21.43,0.3306,-0.7494,0.6999,0.5882,18.625,24.125,32,51.875,65.125,186,302.625,0.478,1.464,1.6,1.388,3.336,3.758,10.792,14.94,10.844,914.6375,893.55,889.1225,-1.2997,1.0296,1.5327
2002-12-16,910.25,2.563,0.9146,0.8867,0.9146,2.333,-0.383,0.1926,-0.9521,-1.461,-2.673,-2.751,-2.958,-0.1371,-2.097,-1.992,-2.699,-0.9252,1.364,1.139,0.1375,12.97,8.784,-20.97,0.7427,-0.7288,0.6658,0.5377,21.375,20.625,38.5,58.5,65.125,180.875,302.625,0.538,1.274,1.478,1.862,2.976,3.454,10.252,15.236,10.534,914.5,891.265,888.6325,-0.4647,2.1301,2.4327
2002-12-13,887.5,-1.608,-1.635,-1.608,-0.2248,-2.873,-2.312,-3.428,-3.924,-5.106,-5.182,-5.384,-2.633,-4.544,-4.442,-5.131,-3.401,-1.169,-1.389,-2.365,-1.662,8.166,5.154,-21.63,0.3716,-0.7365,0.727,0.6587,14.375,21.625,47.125,59.25,64.5,177.875,302.625,0.798,1.36,1.662,2.252,2.872,3.626,10.372,15.848,11.138,914.4375,889.175,887.8975,-2.9458,-0.1884,-0.0448
2002-12-12,902,-0.02771,0,1.405,-1.286,-0.7155,-1.85,-2.354,-3.555,-3.633,-3.838,-1.042,-2.985,-2.88,-3.581,-1.823,0.4454,0.2222,-0.7701,-0.0554,1.835,8.609,13.21,-18.52,0.5181,-0.7718,0.6284,0.6474,13.625,21.875,39.5,63.125,68.5,191.5,290.875,0.73,1.428,1.902,1.4,2.738,3.604,10.39,15.99,11.964,915.1875,887.835,887.4625,-1.441,1.5955,1.6381
2002-12-11,902.25,0.02772,1.433,-1.259,-0.688,-1.823,-2.328,-3.528,-3.606,-3.811,-1.015,-2.958,-2.853,-3.554,-1.796,0.4733,0.25,-0.7426,-0.0277,1.863,1.978,5.65,10.06,-18.83,0.552,-0.8491,0.6126,0.6631,15.625,25.125,42,66.875,78,191.5,282.75,1.074,1.402,1.808,0.848,1.364,2.988,9.598,15.438,11.896,914.375,886.405,886.41,-1.326,1.7876,1.787
2002-12-10,902,1.405,-1.286,-0.7155,-1.85,-2.354,-3.555,-3.633,-3.838,-1.042,-2.985,-2.88,-3.581,-1.823,0.4454,0.2222,-0.7701,-0.0554,1.835,1.95,2.763,10.68,6.872,-18.59,0.585,-0.3109,0.6712,0.6992,22.625,31.75,41,66.875,85,191.5,268.25,1.298,1.502,1.856,1.322,3.282,4.184,9.926,15.068,11.66,913.5,885.44,885.585,-1.2589,1.8703,1.8536
2002-12-09,889.5,-2.654,-2.091,-3.21,-3.708,-4.892,-4.968,-5.171,-2.414,-4.329,-4.226,-4.917,-3.184,-0.9466,-1.167,-2.145,-1.44,0.4234,0.5369,1.339,-0.2243,7.785,1.599,-19.83,0.5133,-0.1654,0.8011,0.6862,26.5,24.875,47.5,66.75,92,191.5,251,1.308,1.206,1.928,1.982,3.228,4.63,9.764,14.138,11.558,912.2875,883.7,885.005,-2.4978,0.6563,0.5079
2002-12-06,913.75,0.5779,-0.5713,-1.082,-2.299,-2.377,-2.585,0.2468,-1.721,-1.615,-2.325,-0.5442,1.754,1.528,0.5226,1.246,3.161,3.278,4.101,2.496,1.246,6.934,0.9668,-16.3,0.5111,-0.0547,0.8046,0.6937,22.625,32.625,47.625,65,106.125,191.5,250.25,0.948,1.474,1.45,2.394,4.766,7.012,8.778,13.178,11.12,912.3875,882.415,884.865,0.1493,3.5511,3.2643
2002-12-05,908.5,-1.142,-1.651,-2.86,-2.938,-3.145,-0.3291,-2.286,-2.18,-2.886,-1.116,1.169,0.9444,-0.05501,0.6648,2.568,2.684,3.503,1.907,0.6648,-1.863,7.994,0.5812,-15.8,0.394,-0.4145,0.7524,0.7645,19,29.25,40.125,53,122.125,191.5,250.25,0.968,1.154,1.6,2.476,5.574,8.182,9.348,13.888,11.282,911.825,881.23,884.7775,-0.3647,3.0945,2.6812
2002-12-04,919,-0.5142,-1.738,-1.816,-2.026,0.8228,-1.156,-1.05,-1.764,0.02721,2.338,2.111,1.1,1.828,3.754,3.871,4.7,3.085,1.828,-0.7291,0.547,11.97,-0.163,-16.53,0.5983,-0.2671,0.7338,0.6844,19.375,29.625,45.375,59.125,121.375,191.5,250.25,0.822,1.946,1.524,1.742,4.722,6.908,9.036,13.666,10.934,912.6875,879.885,884.725,0.6916,4.4455,3.8741
2002-12-03,923.75,-1.23,-1.309,-1.519,1.344,-0.6453,-0.5384,-1.256,0.5442,2.867,2.639,1.623,2.355,4.29,4.408,5.241,3.617,2.355,-0.216,1.067,1.791,10.7,0.7086,-14.76,0.4104,-0.1441,0.7024,0.6834,25.125,34,44.875,59.625,121.375,191.5,237.875,0.864,1.296,1.422,2.188,5.218,7.374,8.794,13.592,10.968,912.4375,877.92,884.74,1.2398,5.2203,4.4092
2002-12-02,935.25,-0.08013,-0.2932,2.606,0.5916,0.6999,-0.02672,1.796,4.148,3.917,2.888,3.629,5.588,5.708,6.551,4.908,3.629,1.026,2.325,3.058,4.09,10.52,0.89,-15.34,0.5823,-0.0104,0.7389,0.6366,20.125,29.375,44.875,59.625,113.5,191.5,237.875,0.918,1.754,1.568,2.29,4.652,7.362,8.102,13.232,11.45,911.625,876.135,884.675,2.5915,6.7472,5.7168
2002-11-29,936,-0.2132,2.688,0.6722,0.7806,0.05345,1.878,4.232,4,2.97,3.712,5.673,5.793,6.636,4.992,3.712,1.107,2.407,3.141,4.174,5.703,11.2,1.85,-16.18,0.7125,-0.0647,0.7337,0.5862,20.375,28.5,38.125,53.25,107.125,185.125,229.25,1.082,1.316,1.714,3.044,3.876,7.202,8.048,13.576,11.112,909.7875,874.355,884.5925,2.8812,7.0503,5.8114
2002-11-27,938,2.907,0.8873,0.996,0.2672,2.095,4.454,4.222,3.19,3.934,5.899,6.019,6.864,5.216,3.934,1.323,2.626,3.361,4.396,5.929,5.423,8.596,-1.677,-16.16,0.5313,-0.2796,0.7763,0.4165,25.375,22.625,34.125,58,106.375,184.375,220.75,1.436,1.832,1.64,3.22,3.654,7.45,6.654,13.964,11.556,907.2625,872.47,884.4225,3.3879,7.5109,6.0579
2002-11-26,911.5,-1.963,-1.857,-2.566,-0.7891,1.503,1.278,0.275,0.9972,2.907,3.024,3.845,2.243,0.9972,-1.539,-0.2735,0.4408,1.447,2.936,2.444,3.403,4.47,-6.823,-17.7,0.3438,-0.6347,0.8266,0.5856,18.25,23.75,45.75,60.375,104.625,190.5,228.625,1.526,0.948,1.198,1.89,1.68,7.382,7.09,14.2,11.466,904.85,870.985,884.5825,0.7349,4.6516,3.043
2002-11-25,929.75,0.1077,-0.6146,1.197,3.536,3.306,2.283,3.019,4.967,5.086,5.924,4.29,3.019,0.4321,1.723,2.452,3.478,4.997,4.496,5.474,4.261,4.115,-6.181,-16.26,0.0573,-0.4214,0.8195,0.6144,12.5,29.25,46.25,63.875,106.75,197.5,235.625,1.262,1.708,1.37,2.89,4.528,7.794,6.584,13.142,11.174,903.35,870.205,885.25,2.9225,6.8426,5.0268
2002-11-22,928.75,-0.7215,1.088,3.424,3.194,2.173,2.909,4.855,4.973,5.81,4.178,2.909,0.3241,1.614,2.342,3.367,4.884,4.383,5.36,4.149,3.338,4.237,-2.57,-15.3,0.2481,-0.3253,0.7676,0.7379,15.25,24,42.75,63.875,104.625,197.5,235.625,1.178,1.248,1.644,2.934,4.668,6.736,7.45,13.818,12.15,901.45,869.47,885.8625,3.0285,6.8179,4.8413
2002-11-21,935.5,1.823,4.176,3.944,2.915,3.656,5.617,5.736,6.579,4.936,3.656,1.053,2.352,3.085,4.118,5.647,5.142,6.126,4.906,4.089,6.246,5.201,-1.266,-13.14,0.3313,0.0401,0.6774,0.7973,23.125,34.375,42.5,63.5,104.25,197.125,230.25,1.286,1.728,1.486,3.304,5.132,6.214,7.46,13.836,11.912,899.95,868.715,886.1075,3.9502,7.6878,5.5741
2002-11-20,918.75,2.311,2.083,1.073,1.801,3.726,3.843,4.671,3.057,1.801,-0.7561,0.5197,1.24,2.254,3.755,3.259,4.226,3.028,2.225,4.344,2.282,1.407,-5.235,-15.19,0.2196,-0.2175,0.7078,0.9507,19.75,25,47,58.25,97.5,192,230.25,1.092,0.92,1.23,3.976,6.262,6.012,8.012,13.786,12.48,897.2,867.79,886.2275,2.4019,5.8724,3.6698
2002-11-19,898,-0.2222,-1.21,-0.4986,1.383,1.498,2.307,0.7291,-0.4986,-2.998,-1.75,-1.047,-0.05565,1.412,0.9272,1.872,0.7009,-0.08345,1.988,-0.02783,0.7291,-1.427,-9.293,-17.54,0.1878,-0.3034,0.7974,0.9441,16.25,27.25,50.375,57.625,97.5,192.75,230.5,0.862,1.038,1.476,2.564,5.608,6.83,8.048,13.33,13.014,896.175,867.535,886.735,0.2036,3.5117,1.2704
2002-11-18,900,-0.9901,-0.277,1.609,1.724,2.535,0.9534,-0.277,-2.782,-1.532,-0.8264,0.1669,1.638,1.152,2.099,0.9252,0.1391,2.215,0.1948,0.9534,0.1391,-0.05552,-9.274,-17.83,0.1447,-0.7837,0.788,0.8765,17.5,29.25,50.375,57.625,97.5,196,233.75,1.1,1.068,0.884,3.77,5.506,6.952,7.772,13.336,13.06,895.85,867.795,887.655,0.4632,3.7111,1.3907
2002-11-15,909,0.7202,2.625,2.741,3.56,1.963,0.7202,-1.809,-0.547,0.1653,1.169,2.654,2.164,3.12,1.934,1.14,3.237,1.197,1.963,1.14,2.915,1.621,-6.745,-19.09,0.2325,-0.8571,0.8042,0.8548,20.25,26.75,38.125,49.75,91.375,196,233.75,1.564,1.388,1.134,3.45,4.506,6.846,8.188,12.976,12.426,895.7875,867.805,888.575,1.475,4.747,2.2986
2002-11-14,902.5,1.891,2.006,2.82,1.234,0,-2.512,-1.258,-0.551,0.4452,1.92,1.433,2.382,1.206,0.4172,2.499,0.4731,1.234,0.4172,2.18,2.673,2.18,-7.388,-20.17,0.2678,-0.8046,0.8662,0.8088,23.5,28.5,46,49.875,90.5,196,221,1.55,1.344,1.63,3.48,3.574,6.978,8.566,13.13,11.976,894.5,867.515,889.2325,0.8944,4.0328,1.492
2002-11-13,885.75,0.113,0.9114,-0.645,-1.856,-4.321,-3.091,-2.397,-1.419,0.02823,-0.4496,0.4821,-0.6728,-1.447,0.5962,-1.392,-0.645,-1.447,0.2831,0.7679,2.725,-0.4496,-11.16,-20.6,0.232,-0.9329,0.8717,0.8946,20.625,31,53.75,51,90.5,198.25,223.25,1.392,1.32,1.238,4.292,2.514,7.72,8.506,13.09,12.11,893.325,867.13,889.9525,-0.848,2.1473,-0.4722
2002-11-12,884.75,0.7975,-0.7572,-1.967,-4.429,-3.2,-2.507,-1.53,-0.0847,-0.562,0.3687,-0.785,-1.558,0.4827,-1.503,-0.7572,-1.558,0.1698,0.6542,2.61,0.2266,0.7975,-10.77,-19.6,-0.0046,-0.9344,0.8541,0.9687,19.875,28.625,51.75,53.625,93.875,198.25,219.375,1.762,1.5,1.862,3.338,1.076,6.968,9.036,13.572,12.034,892.15,867.21,891.065,-0.8295,2.0226,-0.7087
2002-11-11,877.75,-1.542,-2.742,-5.185,-3.966,-3.278,-2.309,-0.8752,-1.349,-0.4254,-1.57,-2.337,-0.3123,-2.282,-1.542,-2.337,-0.6227,-0.1422,1.798,-0.5664,4.308,-4.176,-12.84,-22.7,0.1669,-0.5793,0.8964,0.8706,20.625,33.625,56.25,64.125,116.75,200.875,222,1.832,1.152,2.08,3.83,3.268,7.552,8.234,13.25,12.186,892.05,867.07,892.1325,-1.603,1.2317,-1.6121
2002-11-08,891.5,-1.219,-3.7,-2.462,-1.763,-0.7791,0.6776,0.1967,1.134,-0.02804,-0.8067,1.249,-0.7515,0,-0.8067,0.934,1.422,3.392,0.9912,5.942,6.321,-2.675,-12.56,-21.33,0.2141,-0.226,0.9041,0.859,24.75,29.625,39.625,69,123.75,207.75,228.25,1.622,1.4,2.166,3.232,3.662,7.818,7.932,12.602,11.544,890.2375,867.835,893.425,0.1418,2.7269,-0.2155
2002-11-07,902.5,-2.512,-1.258,-0.551,0.4452,1.92,1.433,2.382,1.206,0.4172,2.499,0.4731,1.234,0.4172,2.18,2.673,4.668,2.237,7.249,7.633,12.39,-1.528,-13.57,-20.36,0.1849,0.1499,0.8404,0.8691,26.375,25.375,47.375,83.125,137.875,216,236.5,1.458,0.958,2.844,4.122,4.168,9.296,7.358,11.926,10.998,887.5875,868.325,894.705,1.6801,3.9357,0.8712
2002-11-06,925.75,1.286,2.011,3.033,4.546,4.046,5.02,3.813,3.004,5.139,3.062,3.842,3.004,4.812,5.318,7.365,4.871,10.01,10.4,15.29,19.03,-1.148,-10.6,-18,0.1965,-0.1589,0.8577,0.8649,17.75,36.75,47.375,97.5,150.25,221.75,238.125,1.388,1.41,3.034,5.71,5.226,10.582,6.872,12.348,10.958,882.6125,868.605,896.1225,4.8875,6.5789,3.3062
2002-11-05,914,0.7162,1.725,3.218,2.726,3.687,2.495,1.697,3.805,1.753,2.524,1.697,3.482,3.982,6.002,3.54,8.616,9.004,13.82,17.52,14.11,-3.536,-9.415,-18.5,0.311,0.0194,0.8615,0.8477,16.125,25.125,46.625,96.75,153.375,231.5,238.125,0.988,1.086,3.152,4.394,4.934,8.888,7.2,13.002,11.54,875.2125,868.82,897.22,4.4318,5.2002,1.8702
2002-11-04,907.5,1.002,2.484,1.995,2.95,1.766,0.9736,3.066,1.03,1.795,0.9736,2.746,3.242,5.248,2.804,7.843,8.229,13.01,16.68,13.3,15.09,-3.56,-10.22,-19.62,0.2178,0.0908,0.8572,0.8143,24.625,35.875,47.625,96.75,151.625,231.5,226.25,0.85,1.262,3.884,5.066,4.796,9.286,7.368,13.048,10.968,869.5625,869.49,898.17,4.3628,4.3715,1.0388
2002-11-01,898.5,1.468,0.9834,1.928,0.7569,-0.02782,2.044,0.02783,0.7852,-0.02782,1.727,2.218,4.204,1.784,6.774,7.156,11.89,15.53,12.17,13.95,11.51,-6.504,-11.93,-20.78,0.3158,0.3316,0.8676,0.6929,25,29.375,37.875,82.75,138.625,234.375,226.25,0.524,1.482,3.234,4.116,3.806,8.946,7.256,13.12,11.222,863.6125,870.16,899.2025,4.0397,3.2569,-0.0781
2002-10-31,885.5,-0.4777,0.4538,-0.7009,-1.474,0.5679,-1.419,-0.673,-1.474,0.2547,0.7395,2.696,0.3115,5.229,5.605,10.27,13.85,10.55,12.3,9.898,7.922,-7.01,-12.69,-21.36,0.3433,0.4802,0.8191,0.6642,19.875,32.5,41.25,81.875,135.625,236.25,222.375,0.436,1.98,4.092,4.248,2.988,8.504,7.326,13.432,11.874,858.975,871.41,900.42,3.088,1.6169,-1.657
2002-10-30,889.75,0.9359,-0.2243,-1.001,1.05,-0.9463,-0.1963,-1.001,0.7359,1.223,3.189,0.793,5.734,6.112,10.8,14.4,11.08,12.84,10.42,8.44,7.134,-5.321,-13.78,-22.56,0.4391,0.5342,0.8008,0.6836,23,31.875,40.75,81.875,135.625,236.375,222.5,0.572,2.374,3.924,5.272,2.102,8.192,6.898,13.172,11.456,855.725,872.745,901.7075,3.9762,1.9485,-1.3261
2002-10-29,881.5,-1.149,-1.919,0.1136,-1.865,-1.122,-1.919,-0.1981,0.2844,2.232,-0.1416,4.753,5.128,9.776,13.34,10.05,11.8,9.401,7.434,6.141,3.22,-7.113,-14.27,-22.69,0.1273,0.4958,0.7994,0.5219,25.75,36.5,44.75,85.25,135.625,236.375,222.5,0.724,2.918,3.282,3.786,1.17,8.148,6.95,13.308,12.026,852.7625,873.745,903.13,3.3699,0.8876,-2.395
2002-10-28,891.75,-0.7789,1.278,-0.7236,0.02804,-0.7789,0.9624,1.451,3.421,1.019,5.972,6.351,11.05,14.66,11.33,13.09,10.67,8.684,7.375,4.42,9.417,-3.906,-13.38,-22.3,0.4126,0.3432,0.7174,0.4861,24.5,33,48.25,77.625,135.625,236.375,214.25,0.724,3.282,4.288,5.402,3.104,8.416,6.758,12.912,11.256,851.3875,875.095,904.5975,4.7408,1.9032,-1.4202
2002-10-25,898.75,2.073,0.05566,0.8132,0,1.755,2.247,4.233,1.812,6.803,7.186,11.92,15.56,12.2,13.98,11.54,9.537,8.218,5.24,10.28,8.906,-3.412,-14.45,-22.46,0.4208,0.4045,0.7038,0.5989,26.125,27.875,47.25,82.5,128.125,240.75,216.625,1.114,4.188,4.856,4.468,3.236,8.02,6.74,12.902,11.038,847.55,875.82,905.975,6.0409,2.6181,-0.7975
2002-10-24,880.5,-1.976,-1.234,-2.031,-0.3114,0.1706,2.117,-0.2549,4.635,5.009,9.651,13.21,9.925,11.67,9.277,7.313,6.02,3.103,8.037,6.695,3.043,-4.085,-15.46,-23.73,0.3855,0.7381,0.7573,0.7156,26.75,30.625,63.75,97.75,128.125,240.75,216.625,1.308,3.674,3.65,4.018,3.394,7.648,7.466,13.336,11.278,843.875,876.455,907.4925,4.3401,0.4615,-2.9744
2002-10-23,898.25,0.7572,-0.05563,1.698,2.19,4.175,1.756,6.744,7.126,11.86,15.49,12.14,13.92,11.48,9.476,8.158,5.182,10.22,8.846,5.12,6.776,1.468,-13.53,-22.78,0.1559,0.4442,0.7471,0.6253,20.875,31,78.125,108.625,130.625,240.75,213.75,1.506,4.582,4.63,5.42,4.298,7.528,8.172,13.164,10.958,842.575,877.205,909.1025,6.6077,2.3991,-1.1938
